file	CorP	name	mean	median	sd	quantile0.025	quantile0.975
output_COI.txt	P	chr5|787141	0.085143982	0.088762	0.02159	0.011657	0.116035
output_COI.txt	P	chr5|788823	0.232493381	0.240436	0.04489	0.042847	0.279306
output_COI.txt	P	chr5|797269	0.781017396	0.797978	0.11158	0.188832	0.837579625
output_COI.txt	P	chr5|797395	0.830138167	0.8449445	0.10957	0.277694	0.890394
output_COI.txt	P	chr5|801588	0.860233845	0.880491	0.11494	0.492683	0.910743
output_COI.txt	P	chr5|814159	0.126432418	0.128142	0.02769	0.021001	0.167667
output_COI.txt	P	chr5|826855	0.436492639	0.450273	0.07686	0.099899	0.49759895
output_COI.txt	P	chr5|829676	0.039488017	0.039457	0.01269	0.00667	0.067289
output_COI.txt	P	chr5|836456	0.088661807	0.092805	0.02186	0.009296975	0.116073025
output_COI.txt	P	chr5|840339	0.35700392	0.370704	0.06291	0.06389025	0.4105067
output_COI.txt	P	chr5|844730	0.072159419	0.075614	0.01791	0.019503	0.100612
output_COI.txt	P	chr5|851719	0.082936331	0.084111	0.01745	0.021632	0.1104696
output_COI.txt	P	chr5|855823	0.724821257	0.747316	0.11534	0.190845	0.793119
output_COI.txt	P	chr5|889725	0.099146907	0.10205	0.02403	0.007098	0.132486
output_COI.txt	P	chr5|893494	0.089261243	0.092483	0.02246	0.019463	0.119643
output_COI.txt	P	chr5|897486	0.359067097	0.372539	0.06952	0.058229	0.426773
output_COI.txt	P	chr5|908694	0.07866933	0.0824865	0.01917	0.007102	0.107318
output_COI.txt	P	chr5|911244	0.041161408	0.043559	0.0129	0.003039	0.062996
output_COI.txt	P	chr5|912158	0.103788538	0.105778	0.0245	0.014185	0.138529
output_COI.txt	P	chr5|912856	0.023352192	0.023044	0.00886	0.008679	0.044035
output_COI.txt	P	chr5|913028	0.0821362	0.082498	0.02106	0.0291963	0.1207385
output_COI.txt	P	chr5|913473	0.026491203	0.026989	0.01034	0.00991	0.0393994
output_COI.txt	P	chr5|914345	0.055458943	0.05482	0.01317	0.025021	0.082657
output_COI.txt	P	chr5|919062	0.066969661	0.067634	0.01596	0.015091	0.091988
output_COI.txt	P	chr5|920940	0.073027296	0.074753	0.01935	0.017582	0.10773755
output_COI.txt	P	chr5|921466	0.237876215	0.246503	0.04783	0.041119	0.28808
output_COI.txt	P	chr5|930435	0.296838099	0.306558	0.0573	0.046535	0.358476
output_COI.txt	P	chr5|931503	0.113295913	0.1162495	0.02682	0.02430635	0.150533
output_COI.txt	P	chr5|940677	0.056345042	0.056475	0.01897	0.010199	0.081838
output_COI.txt	P	chr5|941359	0.082908915	0.085659	0.02108	0.005879	0.112113
output_COI.txt	P	chr5|960409	0.058402106	0.0583	0.01595	0.025214	0.085739525
output_COI.txt	P	chr5|961096	0.034590466	0.035421	0.01076	0.004505	0.054029
output_COI.txt	P	chr5|967820	0.248047186	0.25689	0.05041	0.030186	0.30193
output_COI.txt	P	chr5|973734	0.041398494	0.042025	0.01096	0.0207401	0.062631
output_COI.txt	P	chr5|981740	0.092561932	0.095732	0.02375	0.01946	0.131237
output_COI.txt	P	chr5|999556	0.796035918	0.819416	0.12191	0.218826	0.85513
output_COI.txt	P	chr5|1007374	0.556193026	0.575084	0.09969	0.13494245	0.628446
output_COI.txt	P	chr5|1009091	0.066146934	0.0676455	0.01689	0.00634405	0.09469
output_COI.txt	P	chr5|1037173	0.27394342	0.283553	0.05708	0.033935	0.337324
output_COI.txt	P	chr5|1037569	0.226120176	0.232211	0.04602	0.040806	0.2814784
output_COI.txt	P	chr5|1038270	0.157470801	0.162692	0.03124	0.040794	0.199947
output_COI.txt	P	chr5|1042252	0.275656414	0.284032	0.05629	0.044339	0.331765
output_COI.txt	P	chr5|1042561	0.136615101	0.14167	0.03135	0.015676	0.182181
output_COI.txt	P	chr5|1043303	0.867342304	0.877676	0.08858	0.835767425	0.937373
output_COI.txt	P	chr5|1063005	0.05166739	0.052334	0.01576	0.008931	0.08396
output_COI.txt	P	chr5|1069392	0.148142218	0.151606	0.03089	0.021704	0.187067
output_COI.txt	P	chr5|1071405	0.199472564	0.206437	0.04227	0.031574	0.246297
output_COI.txt	P	chr5|1089097	0.221478572	0.229365	0.04567	0.077489	0.273638
output_COI.txt	P	chr5|1092309	0.23118507	0.23711	0.04888	0.03131	0.285858525
output_COI.txt	P	chr5|1105159	0.801970733	0.823792	0.11473	0.23092	0.864608
output_COI.txt	P	chr5|1108238	0.202794479	0.2112075	0.0403	0.04746745	0.249658275
output_COI.txt	P	chr5|1108422	0.681685595	0.701562	0.10882	0.156757	0.746803
output_COI.txt	P	chr5|1108445	0.731170783	0.749377	0.11106	0.159325	0.79343
output_COI.txt	P	chr5|1109432	0.935643001	0.94398	0.07661	0.9179807	0.989094
output_COI.txt	P	chr5|1114182	0.119787964	0.1221765	0.02668	0.0299371	0.152822
output_COI.txt	P	chr5|1133651	0.06216006	0.061726	0.01461	0.023007	0.087652
output_COI.txt	P	chr5|1134206	0.18052736	0.186212	0.03758	0.030046	0.224722
output_COI.txt	P	chr5|1136741	0.331089241	0.342153	0.06535	0.051034	0.396882
output_COI.txt	P	chr5|1161287	0.162978077	0.169767	0.03662	0.01293	0.212485
output_COI.txt	P	chr5|1172818	0.254390852	0.263269	0.05201	0.03671	0.312266
output_COI.txt	P	chr5|1178426	0.254626847	0.266434	0.05292	0.050571	0.306091
output_COI.txt	P	chr5|1181373	0.134304917	0.139127	0.03228	0.009857	0.175585
output_COI.txt	P	chr5|1187684	0.153658802	0.156855	0.03284	0.03498	0.1970741
output_COI.txt	P	chr5|1187705	0.140523281	0.14332	0.02959	0.03223	0.179465
output_COI.txt	P	chr5|1188335	0.379728652	0.39353	0.06849	0.074317	0.441145675
output_COI.txt	P	chr5|1188491	0.440220656	0.454446	0.08115	0.082114	0.50967
output_COI.txt	P	chr5|1188542	0.226710197	0.234384	0.04467	0.03446	0.2763533
output_COI.txt	P	chr5|1196977	0.366904147	0.379105	0.07024	0.062377	0.430045
output_COI.txt	P	chr5|1196989	0.428195006	0.4431055	0.07985	0.079327	0.498084
output_COI.txt	P	chr5|1283713	0.092728846	0.095202	0.02272	0.011967	0.130486
output_COI.txt	P	chr5|1303863	0.049415128	0.049965	0.01245	0.007519	0.067407
output_COI.txt	P	chr6|114520	0.347637661	0.359745	0.06688	0.064791	0.403396
output_COI.txt	P	chr6|114745	0.382015114	0.395529	0.06989	0.088905	0.450488
output_COI.txt	P	chr6|116629	0.330544978	0.3478035	0.0662	0.060824	0.38569105
output_COI.txt	P	chr6|120018	0.056947715	0.058695	0.01611	0.006603125	0.081541
output_COI.txt	P	chr6|136342	0.069412051	0.069776	0.01793	0.010611	0.099658
output_COI.txt	P	chr6|148827	0.234434979	0.241168	0.04859	0.042477	0.290989
output_COI.txt	P	chr6|158543	0.164946346	0.1708655	0.03446	0.029677	0.20998795
output_COI.txt	P	chr6|231858	0.448060651	0.4608305	0.08209	0.063272	0.520679775
output_COI.txt	P	chr6|237194	0.754514296	0.775992	0.12179	0.175095	0.817258
output_COI.txt	P	chr6|242392	0.192814517	0.198467	0.04053	0.038133	0.236698
output_COI.txt	P	chr6|321567	0.08633293	0.088199	0.01998	0.012641	0.118344
output_COI.txt	P	chr6|345483	0.089717508	0.091996	0.02206	0.009545	0.122838
output_COI.txt	P	chr6|382976	0.383442608	0.394608	0.07137	0.08896	0.45635845
output_COI.txt	P	chr6|389754	0.589887016	0.6084525	0.09848	0.112912	0.65096945
output_COI.txt	P	chr6|390001	0.368138994	0.382595	0.06991	0.054815	0.43296865
output_COI.txt	P	chr6|408976	0.157156325	0.162266	0.03314	0.038385	0.205541
output_COI.txt	P	chr6|529076	0.259636548	0.270861	0.05156	0.0522418	0.31105
output_COI.txt	P	chr6|532304	0.602565588	0.618881	0.10015	0.111072	0.674813
output_COI.txt	P	chr6|532523	0.213578125	0.22198	0.04532	0.033488	0.261302
output_COI.txt	P	chr6|571121	0.096191437	0.098558	0.02338	0.01772	0.129556
output_COI.txt	P	chr6|590606	0.21290066	0.2168205	0.04285	0.0676756	0.273949
output_COI.txt	P	chr6|621173	0.068948269	0.072087	0.01757	0.013291	0.099354
output_COI.txt	P	chr6|634139	0.091260879	0.094282	0.02267	0.020994	0.130244
output_COI.txt	P	chr6|635935	0.018671439	0.017951	0.00741	0.00768	0.036153
output_COI.txt	P	chr6|639086	0.488408695	0.505942	0.08468	0.103539425	0.551366
output_COI.txt	P	chr6|687394	0.079747628	0.082092	0.01985	0.013847	0.11440285
output_COI.txt	P	chr6|697009	0.7406447	0.760215	0.11153	0.194911	0.811407
output_COI.txt	P	chr6|776260	0.042124499	0.043198	0.01118	0.012477	0.061871
output_COI.txt	P	chr6|780026	0.191429573	0.19866	0.03946	0.04143285	0.23777
output_COI.txt	P	chr6|788021	0.095070849	0.0935805	0.02133	0.033387	0.128109
output_COI.txt	P	chr6|816606	0.126260193	0.131385	0.03022	0.019116	0.166085
output_COI.txt	P	chr6|834400	0.261696329	0.2687	0.05099	0.044459	0.317164
output_COI.txt	P	chr6|836560	0.247154879	0.258277	0.05185	0.028593	0.304163
output_COI.txt	P	chr6|842714	0.270283974	0.280259	0.05166	0.07319	0.3204202
output_COI.txt	P	chr6|842727	0.142832468	0.1475245	0.0323	0.013197	0.183007
output_COI.txt	P	chr6|847198	0.921858472	0.933741	0.08173	0.815736175	0.959309
output_COI.txt	P	chr6|851530	0.358421897	0.372279	0.06676	0.066179	0.41832105
output_COI.txt	P	chr6|851736	0.493422213	0.509326	0.08747	0.115315275	0.569924
output_COI.txt	P	chr6|887805	0.859870161	0.883376	0.12578	0.209478	0.917058
output_COI.txt	P	chr6|895391	0.151384751	0.153595	0.03179	0.034966	0.197957
output_COI.txt	P	chr6|909069	0.2646052	0.272282	0.05397	0.030201	0.315315825
output_COI.txt	P	chr6|937752	0.642457692	0.663324	0.10852	0.129215	0.71206
output_COI.txt	P	chr6|938238	0.235398188	0.246168	0.04866	0.028271	0.28303105
output_COI.txt	P	chr6|962327	0.208296516	0.214941	0.04164	0.043874	0.262088075
output_COI.txt	P	chr6|991899	0.084168302	0.087864	0.02049	0.016413	0.115752
output_COI.txt	P	chr6|1002835	0.067031851	0.06884	0.01593	0.020356	0.097605
output_COI.txt	P	chr6|1007592	0.076346758	0.079843	0.01798	0.014236	0.099844
output_COI.txt	P	chr6|1017274	0.04683001	0.049289	0.01198	0.018717	0.064477
output_COI.txt	P	chr6|1027653	0.301185436	0.311717	0.05773	0.057608	0.3608816
output_COI.txt	P	chr6|1028182	0.086618309	0.091649	0.02313	0.006774	0.121593
output_COI.txt	P	chr6|1040344	0.506025243	0.520666	0.08376	0.125504	0.57455
output_COI.txt	P	chr6|1056479	0.289990092	0.300812	0.05876	0.057750625	0.355582
output_COI.txt	P	chr6|1067690	0.117683122	0.122627	0.02613	0.005491	0.14969
output_COI.txt	P	chr6|1111541	0.46165568	0.477288	0.08404	0.093535	0.529495
output_COI.txt	P	chr6|1114928	0.345627055	0.356893	0.0643	0.069943	0.40513
output_COI.txt	P	chr6|1115191	0.393656714	0.409151	0.07218	0.058619	0.455387625
output_COI.txt	P	chr6|1115372	0.349961338	0.3613195	0.0652	0.076306275	0.411095675
output_COI.txt	P	chr6|1115453	0.400411549	0.413622	0.0735	0.073107	0.472039
output_COI.txt	P	chr6|1116117	0.032074408	0.030318	0.01384	0.008393	0.053125
output_COI.txt	P	chr6|1116314	0.371186146	0.386763	0.07219	0.074581	0.43357525
output_COI.txt	P	chr6|1116592	0.207227345	0.211769	0.04442	0.031521	0.268131
output_COI.txt	P	chr6|1117000	0.817533539	0.841913	0.12286	0.234288	0.881575
output_COI.txt	P	chr6|1117447	0.02758029	0.027785	0.01025	0.012893675	0.048921
output_COI.txt	P	chr6|1121650	0.117882149	0.12017	0.0269	0.01631	0.158256
output_COI.txt	P	chr6|1130064	0.189745913	0.198394	0.03998	0.041614	0.238598125
output_COI.txt	P	chr6|1132350	0.432823304	0.44687	0.07918	0.080491	0.495200625
output_COI.txt	P	chr6|1136295	0.441017907	0.458282	0.08004	0.088285675	0.503605
output_COI.txt	P	chr6|1192690	0.590887425	0.610972	0.09748	0.102536	0.654722
output_COI.txt	P	chr6|1197298	0.708067894	0.72888	0.11305	0.149407	0.772849
output_COI.txt	P	chr6|1206227	0.716917073	0.743862	0.12206	0.163571	0.786064075
output_COI.txt	P	chr6|1206498	0.736036781	0.755548	0.11736	0.164185	0.82332
output_COI.txt	P	chr6|1214259	0.936641432	0.943652	0.07505	0.902068	0.974033
output_COI.txt	P	chr6|1215233	0.967518674	0.97657	0.07185	0.947536	0.99327
output_COI.txt	P	chr6|1224777	0.863027428	0.885112	0.11976	0.243373	0.916458
output_COI.txt	P	chr6|1231288	0.036869612	0.035553	0.01062	0.0191975	0.057163
output_COI.txt	P	chr6|1235507	0.632525069	0.652234	0.10546	0.1582569	0.706817
output_COI.txt	P	chr6|1238829	0.66954563	0.692845	0.11574	0.16417375	0.742649
output_COI.txt	P	chr6|1240578	0.051266518	0.051751	0.01327	0.0232	0.080837
output_COI.txt	P	chr6|1241113	0.62551906	0.64857	0.10971	0.119299	0.697797
output_COI.txt	P	chr6|1245389	0.047533645	0.048619	0.01418	0.005364	0.071885
output_COI.txt	P	chr6|1252136	0.14940588	0.15397	0.03247	0.026586	0.190561
output_COI.txt	P	chr6|1252816	0.037798696	0.038484	0.01299	0.00732	0.057253
output_COI.txt	P	chr6|1256674	0.475337362	0.489015	0.08302	0.095121	0.5353275
output_COI.txt	P	chr6|1260016	0.038706424	0.039566	0.01144	0.005677	0.061075
output_COI.txt	P	chr6|1266060	0.843103518	0.869763	0.13183	0.260282225	0.908443
output_COI.txt	P	chr6|1266600	0.552363739	0.569198	0.09496	0.110772	0.62440095
output_COI.txt	P	chr6|1267260	0.684909314	0.703063	0.10605	0.143906	0.753262
output_COI.txt	P	chr6|1267752	0.739426797	0.76859	0.12376	0.184161	0.802408825
output_COI.txt	P	chr6|1268187	0.279207873	0.29042	0.05571	0.038169	0.330134
output_COI.txt	P	chr6|1268778	0.273370361	0.282253	0.05413	0.042139	0.335000575
output_COI.txt	P	chr6|1268973	0.154569097	0.1588855	0.03322	0.012023	0.197609
output_COI.txt	P	chr6|1280801	0.239030516	0.24801	0.04934	0.042667	0.295438
output_COI.txt	P	chr6|1282493	0.605846945	0.624562	0.09708	0.14305685	0.670638
output_COI.txt	P	chr6|1282748	0.537649494	0.554177	0.09253	0.123362	0.609588
output_COI.txt	P	chr6|1289212	0.46817861	0.482051	0.08341	0.102811	0.537813
output_COI.txt	P	chr6|1291860	0.116047471	0.119773	0.02519	0.0089	0.149015
output_COI.txt	P	chr7|105280	0.244332032	0.255664	0.05012	0.047285575	0.29715
output_COI.txt	P	chr7|105510	0.236533403	0.246699	0.04856	0.024682	0.28466
output_COI.txt	P	chr7|125579	0.043556932	0.041952	0.01179	0.014768	0.065072
output_COI.txt	P	chr7|157547	0.787679616	0.806469	0.11771	0.214054	0.853461
output_COI.txt	P	chr7|157565	0.789610414	0.8112835	0.11629	0.248874	0.850954
output_COI.txt	P	chr7|157601	0.796919432	0.813481	0.10668	0.30122185	0.85781
output_COI.txt	P	chr7|162203	0.075612614	0.078137	0.01926	0.010785	0.104863
output_COI.txt	P	chr7|194825	0.232642247	0.241758	0.04581	0.038644	0.285452
output_COI.txt	P	chr7|199193	0.048875305	0.051257	0.01459	0.008385	0.069922275
output_COI.txt	P	chr7|203171	0.079268269	0.080651	0.01852	0.012845	0.108979
output_COI.txt	P	chr7|204987	0.06450144	0.065794	0.01723	0.008471	0.091088
output_COI.txt	P	chr7|226177	0.294454931	0.301702	0.0468	0.107605	0.365734
output_COI.txt	P	chr7|226222	0.293011709	0.305461	0.05774	0.051232	0.350195
output_COI.txt	P	chr7|227275	0.705821592	0.724221	0.1081	0.162439	0.769539
output_COI.txt	P	chr7|228601	0.165870076	0.169982	0.03371	0.042523	0.20726095
output_COI.txt	P	chr7|264223	0.069777812	0.071455	0.01943	0.019381	0.103623
output_COI.txt	P	chr7|276094	0.115799738	0.118869	0.02677	0.022578	0.149631
output_COI.txt	P	chr7|298916	0.142993955	0.145694	0.02802	0.037198	0.186475175
output_COI.txt	P	chr7|354126	0.061360815	0.062175	0.01319	0.030329	0.082369
output_COI.txt	P	chr7|358917	0.069984206	0.069998	0.01861	0.015676	0.105015
output_COI.txt	P	chr7|370875	0.217411824	0.226194	0.0457	0.034337	0.268085975
output_COI.txt	P	chr7|375818	0.604703605	0.629644	0.11029	0.141854	0.677549425
output_COI.txt	P	chr7|378669	0.621052141	0.639397	0.10992	0.12228	0.689881
output_COI.txt	P	chr7|383137	0.476344774	0.492574	0.08589	0.097486	0.538356
output_COI.txt	P	chr7|384293	0.263333253	0.272833	0.05336	0.039476775	0.316032
output_COI.txt	P	chr7|384302	0.27141974	0.278033	0.05423	0.03975	0.324962
output_COI.txt	P	chr7|385921	0.11406296	0.116645	0.02586	0.025331	0.152467
output_COI.txt	P	chr7|391494	0.087283754	0.090867	0.02118	0.010575	0.1208501
output_COI.txt	P	chr7|392078	0.630327101	0.651523	0.10902	0.147374	0.697106225
output_COI.txt	P	chr7|403337	0.422564302	0.43857	0.07656	0.078007	0.487393275
output_COI.txt	P	chr7|405838	0.034327998	0.033355	0.01048	0.009409	0.0575980999999999
output_COI.txt	P	chr7|406231	0.126023401	0.129214	0.02869	0.021983	0.17144
output_COI.txt	P	chr7|408697	0.45464077	0.467964	0.07854	0.092496	0.521196
output_COI.txt	P	chr7|408743	0.488394047	0.503185	0.08108	0.114278	0.559782
output_COI.txt	P	chr7|409108	0.220167829	0.229719	0.04427	0.046186	0.269618
output_COI.txt	P	chr7|410036	0.215736739	0.222119	0.04478	0.032272	0.269283
output_COI.txt	P	chr7|410132	0.48743742	0.502314	0.08542	0.096645	0.549092075
output_COI.txt	P	chr7|411352	0.160785815	0.164784	0.03341	0.020229	0.207823
output_COI.txt	P	chr7|412466	0.04607265	0.046859	0.01202	0.015422	0.066487
output_COI.txt	P	chr7|414615	0.330319277	0.342583	0.06138	0.06918455	0.3875668
output_COI.txt	P	chr7|417360	0.539663938	0.555761	0.09373	0.089617	0.6123945
output_COI.txt	P	chr7|418378	0.14702095	0.150435	0.02733	0.068993275	0.186443
output_COI.txt	P	chr7|420336	0.243533987	0.254017	0.04937	0.03005	0.295235875
output_COI.txt	P	chr7|420908	0.353837303	0.365449	0.06756	0.067116	0.417010675
output_COI.txt	P	chr7|420925	0.318799451	0.329479	0.05903	0.065066	0.374491
output_COI.txt	P	chr7|421420	0.228189202	0.235724	0.04882	0.033322	0.289561
output_COI.txt	P	chr7|426245	0.293155365	0.305481	0.05703	0.058473475	0.346657
output_COI.txt	P	chr7|426524	0.639018371	0.656803	0.10775	0.130169	0.711381225
output_COI.txt	P	chr7|426753	0.105907284	0.1117825	0.02525	0.012828	0.140333
output_COI.txt	P	chr7|430364	0.117516775	0.1194985	0.02274	0.050001	0.156566
output_COI.txt	P	chr7|430993	0.102400562	0.1036735	0.0227	0.024565	0.134922
output_COI.txt	P	chr7|431194	0.056660655	0.0579925	0.01532	0.005213	0.08098
output_COI.txt	P	chr7|431908	0.037986656	0.038057	0.01092	0.013055	0.058839
output_COI.txt	P	chr7|432784	0.49683299	0.511996	0.08638	0.08676	0.562204
output_COI.txt	P	chr7|433054	0.225498281	0.2350235	0.04614	0.032396	0.268557725
output_COI.txt	P	chr7|433609	0.742437852	0.763432	0.12276	0.180062	0.810814
output_COI.txt	P	chr7|435368	0.315150415	0.330364	0.05913	0.070494	0.367372
output_COI.txt	P	chr7|435497	0.211929111	0.218902	0.04376	0.055231	0.264128
output_COI.txt	P	chr7|438905	0.223071721	0.231282	0.04583	0.059422	0.2733137
output_COI.txt	P	chr7|449987	0.76136079	0.782644	0.11822	0.210616	0.824486
output_COI.txt	P	chr7|450032	0.439629267	0.454941	0.07882	0.085529	0.495112375
output_COI.txt	P	chr7|451331	0.196766429	0.20471	0.04137	0.033646	0.24649
output_COI.txt	P	chr7|455494	0.644595454	0.664215	0.1052	0.170371	0.713756
output_COI.txt	P	chr7|456774	0.567009741	0.589543	0.11076	0.0895834	0.644691275
output_COI.txt	P	chr7|461191	0.610736511	0.630752	0.10123	0.113269175	0.669738
output_COI.txt	P	chr7|465019	0.238083563	0.245615	0.04722	0.042026	0.290906
output_COI.txt	P	chr7|469248	0.426889119	0.4390945	0.07465	0.1090536	0.489087
output_COI.txt	P	chr7|471237	0.275506775	0.282959	0.05613	0.050256875	0.334896
output_COI.txt	P	chr7|473203	0.790091368	0.812255	0.11532	0.230916	0.858684
output_COI.txt	P	chr7|475324	0.189650194	0.197167	0.04135	0.033928	0.236623
output_COI.txt	P	chr7|489666	0.592486782	0.610853	0.10264	0.1192702	0.668368
output_COI.txt	P	chr7|492639	0.097450049	0.099387	0.02171	0.015371	0.1277347
output_COI.txt	P	chr7|495462	0.779383436	0.800778	0.11752	0.184795	0.844836
output_COI.txt	P	chr7|501191	0.135515245	0.138856	0.02758	0.028912	0.170575
output_COI.txt	P	chr7|505865	0.875412648	0.890338	0.10327	0.635975	0.931156
output_COI.txt	P	chr7|506984	0.333540163	0.346851	0.06355	0.064759	0.38804
output_COI.txt	P	chr7|612906	0.835526771	0.861197	0.126	0.21409	0.90260865
output_COI.txt	P	chr7|614420	0.066985304	0.068158	0.01627	0.00974125	0.097974
output_COI.txt	P	chr7|614531	0.911296301	0.92503	0.09823	0.779116	0.9641159
output_COI.txt	P	chr7|614645	0.703649871	0.726932	0.11735	0.1455602	0.769019
output_COI.txt	P	chr7|618007	0.255333286	0.264886	0.04709	0.058764	0.304590925
output_COI.txt	P	chr7|619738	0.188448385	0.194723	0.03814	0.042203	0.2311805
output_COI.txt	P	chr7|619918	0.35068053	0.361613	0.06655	0.047092	0.41503295
output_COI.txt	P	chr7|619924	0.34895954	0.361207	0.06814	0.041804	0.412013
output_COI.txt	P	chr7|619957	0.380657141	0.392195	0.07063	0.076528	0.444764375
output_COI.txt	P	chr7|620774	0.736975609	0.7601	0.11524	0.175842	0.802826
output_COI.txt	P	chr7|631383	0.064545668	0.067538	0.01715	0.00674	0.091538
output_COI.txt	P	chr7|674338	0.207558323	0.215745	0.04116	0.043774	0.258472
output_COI.txt	P	chr7|678341	0.084882583	0.0861	0.02164	0.01165	0.121422
output_COI.txt	P	chr7|691736	0.135305896	0.140666	0.03048	0.017386	0.173035
output_COI.txt	P	chr7|692714	0.060137246	0.061103	0.01383	0.022401	0.08617
output_COI.txt	P	chr7|699262	0.450366539	0.467276	0.07956	0.089587475	0.510002
output_COI.txt	P	chr7|700615	0.734453401	0.758052	0.11338	0.19287	0.79059
output_COI.txt	P	chr7|704373	0.487699079	0.5028785	0.0852	0.125908775	0.552866
output_COI.txt	P	chr7|706335	0.745107101	0.769753	0.12089	0.181887	0.808721
output_COI.txt	P	chr7|725998	0.17108647	0.1766095	0.03603	0.046776	0.223519
output_COI.txt	P	chr7|726594	0.133544492	0.136653	0.02938	0.019725	0.174795
output_COI.txt	P	chr7|726661	0.131192306	0.134969	0.02549	0.027822	0.168324
output_COI.txt	P	chr7|729531	0.170008165	0.175042	0.03592	0.026601	0.212018
output_COI.txt	P	chr7|730051	0.608402351	0.628351	0.10518	0.123305	0.677037
output_COI.txt	P	chr7|730791	0.017165833	0.0166465	0.007	0.003576	0.030196
output_COI.txt	P	chr7|731035	0.034196561	0.033241	0.01235	0.01643	0.050825425
output_COI.txt	P	chr7|732859	0.119703086	0.121253	0.02963	0.013061	0.163808
output_COI.txt	P	chr7|736978	0.340539872	0.353995	0.0617	0.077631	0.395343775
output_COI.txt	P	chr7|743191	0.620367858	0.6412	0.11458	0.113965	0.701566
output_COI.txt	P	chr7|744613	0.283573203	0.29192	0.05661	0.047105325	0.34080345
output_COI.txt	P	chr7|774722	0.379971566	0.393777	0.07332	0.067531	0.443896
output_COI.txt	P	chr7|796964	0.070009495	0.0704355	0.01793	0.005785	0.10382
output_COI.txt	P	chr7|814407	0.062703887	0.066067	0.016	0.02175815	0.086944
output_COI.txt	P	chr7|816733	0.682739914	0.6997405	0.10449	0.141354	0.754447
output_COI.txt	P	chr7|817583	0.038724908	0.03791	0.00978	0.022178	0.057828
output_COI.txt	P	chr7|844728	0.12372242	0.127198	0.02649	0.023061	0.15951
output_COI.txt	P	chr7|884366	0.517937192	0.535461	0.08952	0.09139	0.580397
output_COI.txt	P	chr7|884384	0.514634398	0.530973	0.09023	0.12629425	0.583301
output_COI.txt	P	chr7|905171	0.165071031	0.171155	0.03099	0.054204	0.211488
output_COI.txt	P	chr7|905648	0.722960948	0.741064	0.11185	0.182527	0.78704395
output_COI.txt	P	chr7|910699	0.0636275	0.066165	0.01588	0.015988	0.09095
output_COI.txt	P	chr7|932156	0.125169444	0.127791	0.0281	0.035292	0.1651601
output_COI.txt	P	chr7|990172	0.626337799	0.645963	0.10729	0.123912175	0.699763
output_COI.txt	P	chr7|1008272	0.171672219	0.17624	0.02924	0.078891	0.21027585
output_COI.txt	P	chr7|1011137	0.333772055	0.346683	0.0643	0.069154	0.398087
output_COI.txt	P	chr7|1031428	0.066334015	0.067922	0.01765	0.016042	0.093455625
output_COI.txt	P	chr7|1044052	0.339900546	0.3529855	0.06646	0.045022	0.397077
output_COI.txt	P	chr7|1048937	0.079273306	0.0843495	0.02032	0.014435	0.108462
output_COI.txt	P	chr7|1053154	0.009159215	0.008348	0.00678	0.000447	0.0204766249999997
output_COI.txt	P	chr7|1071621	0.098894361	0.09906	0.02382	0.011641	0.13124605
output_COI.txt	P	chr7|1111528	0.137919411	0.142116	0.03146	0.022231	0.179785
output_COI.txt	P	chr7|1153877	0.058719097	0.06098	0.01614	0.009031	0.083598325
output_COI.txt	P	chr7|1170209	0.125435499	0.12946	0.02624	0.020767	0.155685
output_COI.txt	P	chr7|1172507	0.095008829	0.0970445	0.0224	0.012805	0.126731
output_COI.txt	P	chr7|1234511	0.298534856	0.307573	0.05948	0.052625	0.368968
output_COI.txt	P	chr7|1256654	0.869268428	0.890378	0.11854	0.373607975	0.92086
output_COI.txt	P	chr7|1257296	0.247547062	0.255416	0.05175	0.045233	0.30700335
output_COI.txt	P	chr7|1269371	0.715481826	0.73372	0.11164	0.172291	0.776758
output_COI.txt	P	chr7|1311891	0.056213093	0.058489	0.01601	0.012333	0.081918
output_COI.txt	P	chr8|97831	0.761324326	0.789885	0.12239	0.23685	0.823099
output_COI.txt	P	chr8|102094	0.077802444	0.079934	0.01939	0.008344	0.10942
output_COI.txt	P	chr8|149943	0.045870355	0.0480245	0.01347	0.003574	0.062413
output_COI.txt	P	chr8|173187	0.073225518	0.075	0.01582	0.013217	0.096221
output_COI.txt	P	chr8|229424	0.042914403	0.042463	0.0138	0.006666	0.06534
output_COI.txt	P	chr8|305487	0.080659126	0.084861	0.0208	0.009796	0.110315
output_COI.txt	P	chr8|339637	0.275787782	0.285576	0.05454	0.03454	0.327634
output_COI.txt	P	chr8|340367	0.97323103	0.985906	0.09335	0.96851745	0.994271
output_COI.txt	P	chr8|340944	0.855050384	0.87112	0.10274	0.643171725	0.910364
output_COI.txt	P	chr8|379353	0.043400057	0.045514	0.01386	0.005773	0.071234
output_COI.txt	P	chr8|395711	0.064483569	0.063214	0.01735	0.021513	0.090789375
output_COI.txt	P	chr8|396812	0.91929984	0.936855	0.10429	0.598859	0.95927
output_COI.txt	P	chr8|406969	0.220861987	0.22695	0.04558	0.04038	0.277985
output_COI.txt	P	chr8|406993	0.204179829	0.212306	0.043	0.032867	0.253678525
output_COI.txt	P	chr8|411216	0.123619886	0.127826	0.02772	0.02288	0.164962675
output_COI.txt	P	chr8|411361	0.153064337	0.158714	0.03142	0.045341	0.19866225
